Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Audi,S8,Germany,2020,112500,563,Automatic,Petrol,4x4,11.3,258,Blue,Grey interior,Full leather interior,Sedans / saloons,4/5 doors,5,72249.0
Lamborghini,Urus,Italy,2023,26025,657,Automatic,Petrol,4x4,12.6,320,White,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5,340749.0
Mercedes-Benz,GLS 350,Austria,2024,1200,308,Automatic,Diesel,4x4,8.6,226,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,107449.0
Lamborghini,Urus,Italy,2024,500,657,Automatic,Other fuel type,4x4,7.7,187,4/5 doors,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,426699.0
Audi,Q8,Italy,2021,169000,228,Automatic,Diesel,4x4,6.9,182,Black,Black interior,Velour interior,SUV / offroad,4/5 doors,5,64549.0
Lamborghini,Urus,Germany,2020,10950,641,Automatic,Petrol,4x4,13.6,325,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,295149.0
Lamborghini,Huracan,Germany,2020,8440,632,Automatic,Petrol,4x4,14.9,357,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,280999.0
Lamborghini,Huracan,Italy,2023,900,630,Automatic,Petrol,4x2,13.7,328,Green,Black interior,Alcantara interior,Coupe,2/3 doors,2,328849.0
Audi,R8,Germany,2024,12900,612,Automatic,Petrol,4x4,13.1,293,White,Black interior,Full leather interior,Coupe,2/3 doors,2,185399.0
Mercedes-Benz,GLS 350,Austria,2024,1200,308,Automatic,Diesel,4x4,7.7,187,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,131199.0
Lamborghini,Urus,Germany,2018,84009,641,Automatic,Petrol,4x4,13.6,325,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,223799.0
Audi,SQ8,Poland,2021,55000,500,Automatic,Petrol,4x4,12.0,275,Black,4/5 doors,Full leather interior,SUV / offroad,4/5 doors,5,98599.0
Lamborghini,Urus,Germany,2024,3550,657,Automatic,Petrol,4x4,13.4,320,4/5 doors,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,354349.0
Audi,SQ8,Germany,2022,69768,500,Automatic,Petrol,4x4,12.0,275,Grey,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,83799.0
Audi,R8,Netherlands,2016,67427,602,Automatic,Petrol,4x4,12.3,287,Grey,Black interior,Part leather interior,Coupe,2/3 doors,2,156249.0
Lamborghini,Urus,Italy,2022,34500,641,Automatic,Petrol,4x4,12.6,325,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,283499.0
Audi,SQ8,Poland,2024,16,500,Automatic,Petrol,4x4,12.0,275,Black,4/5 doors,Full leather interior,SUV / offroad,4/5 doors,5,142699.0
Lamborghini,Urus,Germany,2023,6900,657,Automatic,Petrol,4x4,13.4,320,Yellow,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,365299.0
Mercedes-Benz,GLS 400,Germany,2020,63989,326,Automatic,Diesel,4x4,7.9,210,White,Brown interior,Full leather interior,SUV / offroad,4/5 doors,7,95549.0
Audi,Q8,Italy,2021,98741,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Other interior material,SUV / offroad,4/5 doors,5,60099.0
Lamborghini,Huracan,Germany,2022,1390,632,Automatic,Petrol,4x2,13.8,331,Blue,Black interior,Alcantara interior,Coupe,2/3 doors,2,422299.0
Audi,SQ8,Germany,2020,110300,429,Automatic,Diesel,4x4,7.8,204,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,74399.0
Audi,R8,Germany,2023,2000,562,Automatic,Petrol,4x2,12.9,293,Green,Black interior,Full leather interior,Coupe,2/3 doors,2,158899.0
Lamborghini,Urus,Netherlands,2020,51559,641,Automatic,Petrol,4x4,13.6,325,Blue,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,301849.0
Audi,Q8,Belgium,2020,164000,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,59549.0
Audi,RSQ8,Germany,2024,4600,591,Manual,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,158599.0
Audi,RSQ8,Germany,2023,15193,591,Automatic,Petrol,4x4,12.1,277,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,127149.0
Audi,Q8,Italy,2024,1,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,109399.0
Audi,SQ8,Germany,2024,1100,500,Automatic,Petrol,4x4,12.0,275,Gold,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,134549.0
Mercedes-Benz,GLS 450,Germany,2024,50,362,Automatic,Diesel,4x4,7.9,207,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,151349.0
Mercedes-Benz,GLS 350,Germany,2019,132850,255,Automatic,Diesel,4x4,9.7,256,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,56349.0
Audi,RSQ8,Germany,2020,107000,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,98499.0
Audi,RS7,Poland,2024,20,621,Automatic,Petrol,4x4,12.0,263,Grey,4/5 doors,Alcantara interior,Sedans / saloons,4/5 doors,5,153749.0
Lamborghini,Urus,Austria,2023,32500,641,Automatic,Petrol,4x4,13.6,325,Green,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,296099.0
Audi,RS7,Germany,2024,2000,621,Automatic,Petrol,4x4,12.0,263,Blue,Black interior,Full leather interior,Sedans / saloons,4/5 doors,4,150399.0
Audi,S8,Poland,2024,10,563,Automatic,Petrol,4x4,11.3,258,Black,4/5 doors,Full leather interior,Sedans / saloons,4/5 doors,5,153749.0
Audi,RSQ8,Germany,2024,10,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,164149.0
Audi,RSQ8,Spain,2021,37200,591,Automatic,Petrol,4x4,12.1,277,4/5 doors,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,135549.0
Lamborghini,Urus,Spain,2021,26980,641,Automatic,Petrol,4x4,12.7,325,Orange,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,278899.0
Lamborghini,Urus,Germany,2024,70,657,Automatic,Petrol,4x4,13.4,320,Black,Grey interior,Alcantara interior,SUV / offroad,4/5 doors,5,414249.0
Audi,SQ8,Germany,2024,15000,500,Automatic,Petrol,4x4,12.0,275,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,98699.0
Audi,RS7,Austria,2015,88000,553,Automatic,Petrol,4x4,9.5,221,Red,Other interior color,Full leather interior,Sedans / saloons,4/5 doors,4,61399.0
Audi,R8,Germany,2024,20,612,Automatic,Petrol,4x4,13.1,293,Black,Black interior,Full leather interior,Coupe,2/3 doors,2,217049.0
Audi,Q8,Italy,2023,64900,282,Automatic,Other fuel type,4x4,7.7,187,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,72999.0
Audi,Q8,Poland,2018,124000,282,Automatic,Diesel,4x4,7.1,187,White,4/5 doors,Full leather interior,SUV / offroad,4/5 doors,5,63849.0
Lamborghini,Urus,France,2023,14300,657,Automatic,Petrol,4x4,13.4,320,Green,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,384049.0
Audi,Q8,Germany,2020,73631,282,Automatic,Diesel,4x4,7.1,187,Brown,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,63799.0
Audi,RS7,Germany,2020,67500,591,Automatic,Petrol,4x4,12.0,263,White,Black interior,Full leather interior,Sedans / saloons,4/5 doors,4,93199.0
Audi,RS7,Poland,2024,20,621,Automatic,Petrol,4x4,12.0,263,Black,4/5 doors,Full leather interior,Sedans / saloons,4/5 doors,5,164549.0
Audi,RS7,Germany,2024,10,621,Automatic,Petrol,4x4,12.0,263,Blue,Black interior,Full leather interior,Sedans / saloons,4/5 doors,4,150399.0
Audi,SQ8,Poland,2022,4500,500,Automatic,Petrol,4x4,12.0,275,Blue,4/5 doors,Full leather interior,SUV / offroad,4/5 doors,5,127349.0
Audi,R8,Germany,2024,2000,612,Automatic,Petrol,4x4,13.1,293,Green,Black interior,Full leather interior,Coupe,2/3 doors,2,224449.0
Audi,R8,Germany,2024,9999,562,Automatic,Petrol,4x2,12.8,291,Beige,Black interior,Full leather interior,Coupe,2/3 doors,2,162699.0
Audi,S8,Spain,2020,56000,563,Automatic,Petrol,4x4,11.3,258,Blue,Other interior color,Other interior material,Sedans / saloons,4/5 doors,5,102099.0
Lamborghini,Urus,Germany,2024,1060,657,Automatic,Petrol,4x4,14.5,320,4/5 doors,Other interior color,Alcantara interior,SUV / offroad,4/5 doors,5,455099.0
Audi,Q8,Germany,2024,14830,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,78599.0
Lamborghini,Urus,France,2022,11100,641,Automatic,Petrol,4x4,12.6,325,Green,Grey interior,Full leather interior,SUV / offroad,4/5 doors,5,332999.0
Audi,S7,Germany,2019,112670,345,Automatic,Diesel,4x4,6.5,170,White,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,63249.0
Lamborghini,Urus,Germany,2020,51923,641,Automatic,Petrol,4x4,13.6,325,White,4/5 doors,4/5 doors,SUV / offroad,4/5 doors,5,275199.0
Mercedes-Benz,GLS 400,Germany,2023,16000,326,Automatic,Diesel,4x4,7.9,210,Green,Brown interior,Full leather interior,SUV / offroad,4/5 doors,7,104249.0
Lamborghini,Urus,Germany,2024,1060,657,Automatic,Petrol,4x4,13.4,320,Green,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5,455099.0
Audi,SQ8,Poland,2022,900,500,Automatic,Petrol,4x4,12.0,275,Black,4/5 doors,Full leather interior,SUV / offroad,4/5 doors,5,129749.0
Audi,Q8,Spain,2023,33100,282,Automatic,Diesel,4x4,7.1,187,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,91799.0
Mercedes-Benz,GLS 350,Germany,2024,15171,308,Automatic,Diesel,4x4,8.8,231,Black,Beige interior,Full leather interior,SUV / offroad,4/5 doors,7,107799.0
Mercedes-Benz,GLS 450,Netherlands,2022,39996,385,Automatic,Petrol,4x4,9.5,226,Green,Brown interior,Full leather interior,SUV / offroad,4/5 doors,7,124099.0
Audi,Q8,Slovakia,2020,76599,282,Automatic,Diesel,4x4,7.1,187,White,4/5 doors,Full leather interior,SUV / offroad,4/5 doors,5,56799.0
Audi,Q8,Italy,2023,64900,282,Automatic,Diesel,4x4,7.1,187,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,72449.0
Audi,Q8,Germany,2019,57333,282,Automatic,Diesel,4x4,7.1,187,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,68949.0
Audi,SQ8,Germany,2024,0,500,Automatic,Petrol,4x4,12.0,275,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,127249.0
Lamborghini,Huracan,Germany,2016,81000,602,Automatic,Petrol,4x4,12.1,290,Orange,Black interior,Full leather interior,Coupe,2/3 doors,2,201799.0
Audi,S8,Germany,2014,126300,512,Automatic,Petrol,4x4,9.0,216,Black,Black interior,Alcantara interior,Sedans / saloons,4/5 doors,5,36599.0
Audi,RSQ8,Germany,2024,2000,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,164149.0
Porsche,992,Spain,2023,6000,641,Automatic,Petrol,4x4,11.5,254,Green,Other interior color,Other interior material,Coupe,2/3 doors,4,303899.0
Mercedes-Benz,G 63 AMG,Germany,2024,49,577,Automatic,Petrol,4x4,15.2,373,Black,4/5 doors,4/5 doors,SUV / offroad,4/5 doors,5,303849.0
Aston Martin,DB12,Germany,2023,4000,671,Automatic,Petrol,4x2,11.6,278,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,303649.0
Mercedes-Benz,G 63 AMG,Germany,2022,3874,577,Automatic,Petrol,4x4,15.6,373,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,303549.0
Porsche,992,Austria,2024,2900,503,Automatic,Petrol,4x2,12.6,283,Silver,Black interior,Full leather interior,Coupe,2/3 doors,2,303449.0
McLaren,600LT,France,2019,5100,591,Automatic,Petrol,4x2,11.7,266,Silver,Black interior,Alcantara interior,Coupe,2/3 doors,2,303449.0
Mercedes-Benz,G 63 AMG,Germany,2024,50,597,Automatic,Petrol,4x4,14.8,335,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,303399.0
Land Rover,Range Rover Sport,Austria,2024,42,626,Automatic,Petrol,4x4,11.8,283,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,303049.0
Land Rover,Range Rover,Belgium,2024,10,606,Automatic,Petrol,4x4,11.4,272,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,302999.0
Porsche,992,Spain,2021,21000,641,Automatic,Petrol,4x4,11.7,257,White,Other interior color,Other interior material,Cabriolet,2/3 doors,2,302849.0
Porsche,992,Germany,2023,1500,641,Automatic,Petrol,4x4,11.7,257,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,302599.0
Porsche,992,Germany,2024,11000,641,Automatic,Petrol,4x4,11.7,257,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,302449.0
Mercedes-Benz,G 63 AMG,Germany,2024,30,597,Automatic,Petrol,4x4,14.8,335,4/5 doors,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,302399.0
Mercedes-Benz,G 63 AMG,Germany,2024,69,577,Automatic,Petrol,4x4,15.6,373,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,302399.0
Porsche,992,Germany,2024,50,641,Automatic,Petrol,4x4,11.7,257,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,302399.0
Porsche,992,Netherlands,2020,19500,641,Automatic,Petrol,4x4,11.7,257,Blue,Black interior,Full leather interior,Cabriolet,2/3 doors,4,302249.0
Porsche,992,Italy,2022,2240,503,Automatic,Petrol,4x2,12.6,283,Grey,Other interior color,Part leather interior,Coupe,2/3 doors,2,302249.0
Mercedes-Benz,S 580,Germany,2024,33,496,Automatic,Petrol,4x4,11.2,254,Black,Beige interior,Full leather interior,Sedans / saloons,4/5 doors,4,302199.0
Mercedes-Benz,G 63 AMG,Germany,2024,50,577,Automatic,Petrol,4x4,15.6,373,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,301099.0
Bentley,Flying Spur,Netherlands,2024,6500,542,Automatic,Petrol,4x4,7.7,288,Black,Other interior color,Full leather interior,Sedans / saloons,4/5 doors,5,301099.0
Porsche,992,Italy,2022,31986,641,Automatic,Petrol,4x4,11.5,254,Black,Black interior,Full leather interior,Coupe,2/3 doors,2,301099.0
Ferrari,Roma,Italy,2021,9900,612,Automatic,Petrol,4x2,10.7,234,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,301099.0
Porsche,992,Italy,2023,800,503,Automatic,Petrol,4x2,12.6,283,Blue,Black interior,Part leather interior,Coupe,2/3 doors,2,301099.0
Maserati,MC20,Germany,2022,50,621,Automatic,Petrol,4x2,12.4,261,4/5 doors,Brown interior,Alcantara interior,Coupe,2/3 doors,2,301099.0
Porsche,992,Spain,2024,900,641,Automatic,Petrol,4x4,11.7,257,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,300999.0
Bentley,Bentayga,Belgium,2024,50,542,Automatic,Petrol,4x4,11.4,294,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,4,300899.0
Aston Martin,DBS,Spain,2021,7500,715,Automatic,Petrol,4x2,12.3,294,White,Other interior color,Other interior material,Coupe,2/3 doors,4,300899.0
Ferrari,812,Italy,2020,28500,784,Automatic,Petrol,4x2,16.1,366,Black,Beige interior,Full leather interior,Coupe,2/3 doors,2,300849.0
Lamborghini,Urus,Italy,2022,1000,641,Automatic,Petrol,4x4,13.9,325,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,300849.0
Lamborghini,Huracan,France,2018,18000,630,Automatic,Petrol,4x4,14.8,314,Silver,Black interior,Alcantara interior,Coupe,2/3 doors,2,300849.0
Porsche,991,Germany,2014,8522,394,Automatic,Petrol,4x2,9.5,224,Orange,Grey interior,Full leather interior,Coupe,2/3 doors,4,300849.0
Porsche,992,Austria,2022,4000,503,Automatic,Petrol,4x2,12.6,283,Blue,Black interior,Part leather interior,Coupe,2/3 doors,2,300849.0
Aston Martin,DB11,Poland,2022,7200,503,Automatic,Petrol,4x2,9.6,230,Green,4/5 doors,Full leather interior,Coupe,2/3 doors,4,300849.0
Lamborghini,Urus,Italy,2022,18100,641,Automatic,Petrol,4x4,13.6,325,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,4,300849.0
Ferrari,Portofino,Spain,2023,13300,612,Automatic,Petrol,4x2,11.7,235,Yellow,Other interior color,Other interior material,Cabriolet,2/3 doors,4,300799.0
Ferrari,F8,Netherlands,2021,14200,711,Automatic,Petrol,4x2,12.1,289,Blue,Black interior,Part leather interior,Coupe,2/3 doors,2,300799.0
Lamborghini,Urus,France,2019,8586,641,Automatic,Petrol,4x4,13.6,325,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,300749.0
Maserati,MC20,Germany,2024,30,621,Automatic,Petrol,4x2,10.9,261,Black,Other interior color,Alcantara interior,Coupe,2/3 doors,2,300699.0
Porsche,992,Germany,2023,6000,641,Automatic,Petrol,4x4,11.7,257,Blue,Grey interior,Full leather interior,Cabriolet,2/3 doors,4,296349.0
Lamborghini,Huracan,Germany,2020,12100,602,Automatic,Petrol,4x2,14.0,335,Orange,Black interior,Full leather interior,Cabriolet,2/3 doors,2,296349.0
Ferrari,Roma,Germany,2023,650,612,Automatic,Petrol,4x2,11.2,234,Blue,Brown interior,Full leather interior,Coupe,2/3 doors,4,296349.0
Ferrari,Roma,Germany,2022,8290,612,Automatic,Petrol,4x2,9.8,234,4/5 doors,Brown interior,Full leather interior,Coupe,2/3 doors,4,296349.0
Bentley,Flying Spur,Germany,2024,2800,542,Automatic,Petrol,4x4,12.7,288,Green,Brown interior,Full leather interior,Sedans / saloons,4/5 doors,5,296349.0
Land Rover,Range Rover,Germany,2024,20,606,Automatic,Petrol,4x4,11.7,272,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,296349.0
Bentley,Bentayga,Germany,2024,2500,542,Automatic,Petrol,4x4,12.8,294,Brown,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,296349.0
Bentley,Continental GTC,Germany,2023,3500,542,Automatic,Petrol,4x4,7.7,187,White,Beige interior,Full leather interior,Cabriolet,2/3 doors,4,296349.0
Land Rover,Range Rover,Germany,2024,2000,606,Automatic,Petrol,4x4,11.9,272,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,4,296349.0
Audi,RS6,Germany,2024,3900,621,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,296349.0
Lamborghini,Urus,Germany,2022,30000,641,Automatic,Petrol,4x4,13.6,325,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,296349.0
Mercedes-Benz,G 63 AMG,Germany,2024,20,597,Automatic,Petrol,4x4,14.6,335,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,296299.0
Porsche,Panamera,Poland,2024,3135,671,Automatic,Petrol,4x4,12.9,251,Green,4/5 doors,4/5 doors,Sedans / saloons,4/5 doors,4,296249.0
Ferrari,Roma,Germany,2024,76,612,Automatic,Petrol,4x2,9.8,234,Green,Brown interior,Full leather interior,Coupe,2/3 doors,4,296199.0
McLaren,720S,Netherlands,2021,17350,711,Automatic,Petrol,4x2,7.7,187,Blue,Black interior,Part leather interior,Cabriolet,2/3 doors,2,296199.0
Lamborghini,Huracan,Italy,2021,13401,630,Automatic,Petrol,4x4,13.7,332,4/5 doors,Other interior color,Full leather interior,Coupe,2/3 doors,2,296199.0
Mercedes-Benz,SL 63 AMG,Netherlands,2024,15,577,Automatic,Petrol,4x2,7.7,187,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,2,296149.0
Mercedes-Benz,G 63 AMG,Germany,2024,80,577,Automatic,Petrol,4x4,15.6,373,Green,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,296099.0
Mercedes-Benz,G 63 AMG,Germany,2024,12,597,Automatic,Petrol,4x4,14.8,335,Grey,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,296099.0
Mercedes-Benz,G 63 AMG,Germany,2024,80,577,Automatic,Petrol,4x4,14.9,373,4/5 doors,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,296099.0
Ferrari,F8,Luxembourg,2020,19815,711,Automatic,Petrol,4x2,12.1,289,Red,Black interior,Full leather interior,Coupe,2/3 doors,2,291499.0
Bentley,Continental GT,Italy,2023,29000,650,Automatic,Petrol,4x4,13.3,317,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,4,291499.0
Porsche,991,France,2023,3000,641,Automatic,Petrol,4x2,11.5,254,Grey,Black interior,4/5 doors,Coupe,2/3 doors,4,291499.0
Porsche,992,France,2021,16500,641,Automatic,Petrol,4x2,11.7,257,Black,Black interior,4/5 doors,Cabriolet,2/3 doors,4,291499.0
McLaren,720S,France,2019,19990,711,Automatic,Petrol,4x2,10.7,249,Blue,Beige interior,Full leather interior,Cabriolet,2/3 doors,2,291499.0
Lamborghini,Huracan,Italy,2021,9300,630,Automatic,Petrol,4x4,13.9,332,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,2,291499.0
Porsche,992,France,2020,3500,444,Automatic,Petrol,4x2,9.8,223,Red,Beige interior,4/5 doors,Cabriolet,2/3 doors,4,291499.0
Lamborghini,Huracan,Germany,2018,12000,630,Automatic,Petrol,4x4,14.7,352,Green,Black interior,Alcantara interior,Cabriolet,2/3 doors,2,291499.0
Porsche,992,Netherlands,2024,4107,641,Automatic,Petrol,4x4,11.5,254,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,291449.0
Audi,RSQ8,Netherlands,2024,3610,632,Automatic,Petrol,4x4,12.1,277,4/5 doors,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,291449.0
Porsche,992,Netherlands,2023,1676,473,Automatic,Petrol,4x4,10.6,226,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,291449.0
