Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
BMW,X1,Germany,8/2024,0 km,134 hp,Automatic,Petrol,4x2,,,Blue,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,47849.0
Mercedes-Benz,E 220,Germany,8/2019,14 689 km,192 hp,Automatic,Diesel,4x2,,,,Brown interior,Part leather interior,Sedans / saloons,4/5 doors,5.0,38749.0
Audi,A5,Germany,2/2017,114 468 km,188 hp,Automatic,Diesel,4x2,4.5 l/100km,117 g/km,White,Black interior,Full leather interior,Coupe,2/3 doors,4.0,23199.0
Volkswagen,Passat,Germany,4/2021,100 000 km,121 hp,Automatic,Diesel,4x2,5 l/100km,113 g/km,Silver,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,19899.0
Hyundai,i30,Germany,10/2022,25 812 km,118 hp,Manual,Petrol,4x2,4.9 l/100km,111 g/km,Grey,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5.0,18249.0
Renault,Twingo,Belgium,11/2018,29 013 km,70 hp,Manual,Petrol,4x2,4.7 l/100km,105 g/km,Grey,Black interior,Cloth interior,Hatchback,2/3 doors,4.0,10799.0
Seat,Ibiza,Germany,7/2024,50 km,148 hp,Automatic,Petrol,4x2,5 l/100km,114 g/km,Blue,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,31849.0
Škoda,Octavia,Germany,10/2024,10 km,148 hp,Automatic,Diesel,4x2,4.5 l/100km,100 g/km,Silver,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,35649.0
BMW,M2,Germany,8/2024,10 km,453 hp,Automatic,Petrol,4x2,9.9 l/100km,223 g/km,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4.0,80649.0
Škoda,Kamiq,Poland,1/2022,79 211 km,109 hp,Manual,Petrol,4x2,4.7 l/100km,108 g/km,Blue,,,SUV / offroad,4/5 doors,5.0,19449.0
Fiat,Panda,Italy,8/2024,30 km,68 hp,Manual,Petrol,4x2,,,Black,Black interior,Cloth interior,Hatchback,4/5 doors,4.0,17899.0
BMW,420 Gran Coupé,Germany,2/2020,135 900 km,188 hp,Automatic,Diesel,4x4,,,Grey,Black interior,Alcantara interior,Sedans / saloons,4/5 doors,5.0,27749.0
Alfa Romeo,Tonale,Italy,2/2024,15 432 km,158 hp,Automatic,Petrol,4x2,6 l/100km,130 g/km,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,35849.0
Seat,Leon,Germany,6/2023,20 km,188 hp,Automatic,Petrol,4x2,4 l/100km,105 g/km,Red,Grey interior,Part leather interior,Hatchback,4/5 doors,5.0,33149.0
Volkswagen,Golf,Italy,7/2021,90 102 km,148 hp,Automatic,Diesel,4x2,3.7 l/100km,99 g/km,Grey,Grey interior,Cloth interior,Hatchback,4/5 doors,5.0,22499.0
Fiat,500C,Germany,4/2023,11 352 km,68 hp,Manual,Petrol,4x2,4.8 l/100km,88 g/km,Red,Other interior color,Cloth interior,Cabriolet,2/3 doors,4.0,13299.0
Opel,Astra,Germany,1/2019,173 000 km,123 hp,Manual,Petrol,4x2,5.9 l/100km,139 g/km,Grey,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,10899.0
Mercedes-Benz,A 180,Germany,4/2021,55 900 km,134 hp,Automatic,Petrol,4x2,5.5 l/100km,127 g/km,Silver,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5.0,25649.0
Audi,A5,Germany,6/2019,25 795 km,188 hp,Automatic,Diesel,4x4,5.1 l/100km,137 g/km,Silver,Black interior,Full leather interior,Sedans / saloons,2/3 doors,5.0,35249.0
Mazda,2,Germany,5/2024,1 km,89 hp,Manual,Petrol,4x2,4.7 l/100km,107 g/km,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,23599.0
Volkswagen,Golf,Germany,1/2020,67 391 km,148 hp,Automatic,Petrol,4x2,5.4 l/100km,124 g/km,Blue,Black interior,Alcantara interior,Station Wagon,4/5 doors,5.0,22299.0
Nissan,NV200,Germany,7/2011,124 528 km,109 hp,Manual,Petrol,4x2,7.4 l/100km,174 g/km,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,7.0,9399.0
Volkswagen,Caddy,Austria,5/2018,124 130 km,101 hp,Manual,Diesel,4x2,4.7 l/100km,124 g/km,Black,Black interior,Cloth interior,Cargo VAN,4/5 doors,2.0,16899.0
Mercedes-Benz,GLA 250,Germany,7/2023,4 300 km,221 hp,Automatic,Petrol,4x4,,,White,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,48899.0
Kia,Picanto,Germany,8/2024,0 km,62 hp,Automatic,Petrol,4x2,5.5 l/100km,101 g/km,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,19999.0
Chevrolet,Camaro,Germany,7/2014,19 900 km,323 hp,Automatic,Petrol,4x2,,,Silver,Black interior,Full leather interior,Coupe,2/3 doors,4.0,29399.0
Ford,Focus,Germany,5/2019,120 874 km,118 hp,Manual,Diesel,4x2,4.6 l/100km,101 g/km,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5.0,13949.0
Mercedes-Benz,S 350,Germany,9/2021,136 400 km,282 hp,Automatic,Diesel,4x4,,,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,83799.0
Toyota,Proace Verso,Austria,10/2022,12 668 km,174 hp,Automatic,Diesel,4x2,6 l/100km,159 g/km,Grey,Other interior color,Other interior material,MPV/VAN,4/5 doors,7.0,58799.0
Lamborghini,Urus,Spain,5/2020,30 700 km,770 hp,Automatic,Petrol,4x4,,,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,4.0,333149.0
Audi,Q2,Germany,12/2019,69 666 km,114 hp,Automatic,Diesel,4x2,4.5 l/100km,118 g/km,Blue,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,23149.0
Mercedes-Benz,C 220,Germany,7/2020,83 673 km,192 hp,Automatic,Diesel,4x2,,,Grey,Other interior color,Part leather interior,Station Wagon,4/5 doors,5.0,34049.0
Kia,Picanto,Germany,7/2024,10 km,62 hp,Manual,Petrol,4x2,4.9 l/100km,111 g/km,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,19049.0
Škoda,Octavia,Slovakia,1/2021,97 959 km,148 hp,Automatic,Diesel,4x2,3.7 l/100km,98 g/km,,,Full leather interior,Station Wagon,4/5 doors,5.0,22899.0
Land Rover,Discovery Sport,France,2/2021,73 056 km,200 hp,Automatic,Other fuel type,4x4,,44 g/km,,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,36199.0
Volkswagen,Polo,Germany,10/2021,35 950 km,204 hp,Automatic,Petrol,4x2,6.8 l/100km,128 g/km,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,24099.0
Hyundai,Tucson,Belgium,10/2016,63 000 km,130 hp,Manual,Petrol,4x2,6.3 l/100km,147 g/km,Brown,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,15899.0
Hyundai,i10,France,10/2024,10 km,62 hp,Manual,Petrol,4x2,4.2 l/100km,97 g/km,Red,Other interior color,Other interior material,Hatchback,4/5 doors,5.0,15899.0
Audi,Q5,Germany,7/2020,117 800 km,188 hp,Automatic,Diesel,4x4,5.7 l/100km,144 g/km,Black,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5.0,35099.0
Peugeot,208,Germany,10/2024,10 km,99 hp,Manual,Petrol,4x2,5.3 l/100km,97 g/km,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,20199.0
Opel,Astra,Germany,2/2020,74 498 km,121 hp,Automatic,Diesel,4x2,4.2 l/100km,109 g/km,White,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5.0,16849.0
Mercedes-Benz,GLB 200,Germany,1/2021,84 800 km,161 hp,Automatic,Petrol,4x2,6 l/100km,138 g/km,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,34199.0
Land Rover,Range Rover Evoque,Italy,6/2024,10 400 km,161 hp,Automatic,Diesel,4x4,7.7 l/100km,176 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,59049.0
Volkswagen,Passat,Germany,5/2021,95 974 km,148 hp,Automatic,Diesel,4x2,5 l/100km,113 g/km,White,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,23149.0
Volkswagen,Taigo,Germany,2/2024,11 887 km,109 hp,Automatic,Petrol,4x2,4.9 l/100km,111 g/km,Grey,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5.0,26249.0
BMW,X2,Germany,10/2019,84 730 km,148 hp,Manual,Diesel,4x2,,,Blue,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,23599.0
Mercedes-Benz,E 350,Germany,8/2016,120 000 km,255 hp,Automatic,Diesel,4x2,,,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,31499.0
Volkswagen,T-Cross,Germany,2/2021,45 709 km,109 hp,Manual,Petrol,4x2,5.8 l/100km,110 g/km,Blue,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,19299.0
Mercedes-Benz,V 300,Germany,4/2023,24 842 km,233 hp,Automatic,Diesel,4x2,,,Black,Black interior,Full leather interior,MPV/VAN,4/5 doors,6.0,78349.0
BMW,218 Active Tourer,Italy,6/2022,33 875 km,148 hp,Automatic,Diesel,4x2,4 l/100km,107 g/km,Blue,Black interior,Part leather interior,MPV,4/5 doors,5.0,36599.0
Opel,Corsa,Belgium,3/2023,21 182 km,129 hp,Automatic,Petrol,4x2,4.3 l/100km,99 g/km,White,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,20649.0
Citroën,C3 Aircross,Italy,9/2024,10 km,109 hp,Manual,Diesel,4x2,3.6 l/100km,94 g/km,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5.0,24999.0
Volkswagen,Polo,Germany,3/2017,35 891 km,59 hp,Manual,Petrol,4x2,4.6 l/100km,105 g/km,White,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,11799.0
Audi,A1,Germany,5/2013,144 000 km,84 hp,Manual,Petrol,4x2,5.3 l/100km,118 g/km,White,Black interior,Other interior material,Hatchback,4/5 doors,4.0,9799.0
Volkswagen,Tiguan,Austria,6/2013,76 552 km,138 hp,Automatic,Diesel,4x4,6 l/100km,158 g/km,Brown,Other interior color,Alcantara interior,SUV / offroad,4/5 doors,5.0,16549.0
Cupra,Ateca,Spain,1/2021,52 000 km,296 hp,Automatic,Petrol,4x4,7.3 l/100km,174 g/km,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,35649.0
Renault,Master,Netherlands,4/2021,41 970 km,143 hp,Manual,Diesel,4x2,8.6 l/100km,225 g/km,White,Other interior color,Other interior material,Cargo VAN,2/3 doors,3.0,41399.0
Mercedes-Benz,GLA 200,Germany,6/2014,141 000 km,134 hp,Automatic,Diesel,4x4,,,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,17399.0
Ford,Puma,Germany,11/2020,35 020 km,153 hp,Automatic,Petrol,4x2,5.7 l/100km,102 g/km,White,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,21399.0
Seat,Arona,Spain,11/2022,15 550 km,109 hp,Automatic,Petrol,4x2,4.8 l/100km,109 g/km,Blue,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,20499.0
Mercedes-Benz,E 220,Germany,1/2024,27 300 km,161 hp,Automatic,Diesel,4x2,,,Black,Black interior,Part leather interior,Station Wagon,4/5 doors,5.0,59199.0
BMW,X1,Netherlands,1/2024,1 km,215 hp,Automatic,Petrol,4x4,6.3 l/100km,151 g/km,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,83999.0
Mercedes-Benz,GLC 350,Germany,6/2017,122 797 km,255 hp,Automatic,Diesel,4x4,,,Grey,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,31499.0
BMW,320,Germany,11/2019,57 155 km,181 hp,Automatic,Petrol,4x2,,,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5.0,31449.0
Audi,A6,Germany,5/2018,73 571 km,335 hp,Automatic,Petrol,4x4,7.3 l/100km,168 g/km,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,39849.0
Mazda,6,Germany,11/2018,40 000 km,192 hp,Automatic,Petrol,4x2,7.6 l/100km,156 g/km,White,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,23149.0
Fiat,500,Germany,11/2022,7 185 km,68 hp,Manual,Petrol,4x2,4.7 l/100km,88 g/km,Red,Other interior color,Cloth interior,Hatchback,2/3 doors,4.0,11249.0
Citroën,C3,Italy,9/2022,45 409 km,82 hp,Manual,Petrol,4x2,5.5 l/100km,100 g/km,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,13299.0
Škoda,Octavia,Germany,10/2023,25 960 km,241 hp,Automatic,Petrol,4x2,6.9 l/100km,149 g/km,Grey,Black interior,Alcantara interior,Station Wagon,4/5 doors,5.0,44699.0
Škoda,Kodiaq,Sweden,5/2024,13 700 km,193 hp,Automatic,Diesel,4x4,5.9 l/100km,149 g/km,Blue,,,SUV / offroad,4/5 doors,7.0,40249.0
Renault,Clio,Germany,4/2024,14 151 km,89 hp,Manual,Petrol,4x2,5.3 l/100km,121 g/km,Grey,Other interior color,Other interior material,Hatchback,4/5 doors,5.0,17349.0
BMW,X3,Germany,10/2024,8 000 km,194 hp,Automatic,Diesel,4x4,6.1 l/100km,159 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,75449.0
Dacia,Duster,Germany,6/2024,2 500 km,129 hp,Manual,Petrol,4x2,6.2 l/100km,141 g/km,Grey,Other interior color,Cloth interior,SUV / offroad,4/5 doors,5.0,28149.0
BMW,430,Germany,2/2020,157 616 km,255 hp,Automatic,Diesel,4x2,,,Grey,Beige interior,Full leather interior,Coupe,2/3 doors,4.0,26749.0
Citroën,C5 Aircross,Austria,2/2024,2 000 km,134 hp,Automatic,Petrol,4x2,,,Blue,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,35549.0
Fiat,Ducato,Netherlands,10/2024,17 km,138 hp,Manual,Diesel,4x2,7.9 l/100km,209 g/km,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,3.0,50399.0
Volkswagen,Polo,Germany,10/2020,11 485 km,197 hp,Automatic,Petrol,4x2,6.1 l/100km,140 g/km,White,Other interior color,Cloth interior,Hatchback,4/5 doors,5.0,23149.0
Hyundai,i20,Germany,2/2024,16 384 km,201 hp,Manual,Petrol,4x2,,,White,Black interior,Part leather interior,Hatchback,4/5 doors,5.0,29249.0
Mercedes-Benz,A 200,Germany,1/2017,160 000 km,134 hp,Automatic,Diesel,4x2,,,Black,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5.0,15899.0
Hyundai,Tucson,Italy,9/2021,63 813 km,148 hp,Manual,Petrol,4x2,6.1 l/100km,139 g/km,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,23099.0
Audi,TT,Italy,11/2020,33 035 km,194 hp,Automatic,Petrol,4x2,6 l/100km,137 g/km,Grey,Black interior,Part leather interior,Coupe,2/3 doors,2.0,33299.0
BMW,M4,Germany,7/2022,9 000 km,503 hp,Automatic,Petrol,4x4,,,Black,Other interior color,Full leather interior,Cabriolet,2/3 doors,4.0,80349.0
Volkswagen,Golf,Germany,6/2015,167 000 km,109 hp,Manual,Diesel,4x2,3.9 l/100km,102 g/km,Silver,Black interior,Part leather interior,Station Wagon,4/5 doors,5.0,9199.0
Nissan,Micra,Germany,12/2018,83 500 km,99 hp,Manual,Petrol,4x2,5.3 l/100km,121 g/km,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,11899.0
BMW,X1,Germany,8/2024,0 km,134 hp,Automatic,Petrol,4x2,6.4 l/100km,145 g/km,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,44349.0
BMW,X1,Germany,8/2024,0 km,296 hp,Automatic,Petrol,4x4,,,Black,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5.0,70149.0
Volkswagen,Passat,Germany,6/2019,102 241 km,188 hp,Automatic,Diesel,4x2,4.6 l/100km,120 g/km,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5.0,20449.0
Volkswagen,Tiguan,Germany,11/2023,17 400 km,129 hp,Manual,Petrol,4x2,5.7 l/100km,130 g/km,Grey,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5.0,31949.0
Fiat,Tipo,Italy,7/2020,85 000 km,94 hp,Manual,Diesel,4x2,4.2 l/100km,109 g/km,,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,12899.0
Suzuki,Vitara,Italy,1/2023,1 km,127 hp,Manual,Petrol,4x4,4.9 l/100km,111 g/km,Red,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5.0,26149.0
Nissan,Qashqai,Spain,10/2023,14 823 km,138 hp,Manual,Petrol,4x2,,,,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,29949.0
Mercedes-Benz,Sprinter,Netherlands,10/2024,301 km,148 hp,Automatic,Diesel,4x2,,,Grey,Black interior,Cloth interior,Cargo VAN,4/5 doors,3.0,82499.0
Peugeot,2008,Italy,12/2020,41 500 km,129 hp,Manual,Petrol,4x2,5.6 l/100km,103 g/km,White,Grey interior,Other interior material,SUV / offroad,4/5 doors,5.0,19399.0
Nissan,Micra,Spain,9/2020,42 931 km,99 hp,Manual,Petrol,4x2,4.6 l/100km,110 g/km,,Other interior color,Other interior material,Hatchback,4/5 doors,5.0,15399.0
Opel,Vivaro,Germany,5/2022,33 600 km,174 hp,Automatic,Diesel,4x2,,,Grey,Black interior,Cloth interior,Cargo VAN,4/5 doors,3.0,29949.0
Citroën,C3 Aircross,Germany,10/2022,18 027 km,129 hp,Automatic,Petrol,4x2,6.4 l/100km,114 g/km,Grey,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5.0,21499.0
Volkswagen,Tiguan Allspace,Germany,8/2021,60 319 km,148 hp,Automatic,Diesel,4x2,5.1 l/100km,132 g/km,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,31499.0
Mazda,2,Germany,3/2021,42 350 km,89 hp,Manual,Petrol,4x2,5.3 l/100km,111 g/km,Red,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,16349.0
Peugeot,308,Germany,4/2011,154 969 km,110 hp,Manual,Diesel,4x2,5.4 l/100km,139 g/km,Red,Grey interior,Other interior material,Station Wagon,4/5 doors,5.0,5899.0
Volvo,V60,Italy,6/2021,126 000 km,188 hp,Automatic,Diesel,4x2,6.1 l/100km,139 g/km,White,Other interior color,Part leather interior,Station Wagon,4/5 doors,5.0,30349.0
Volkswagen,Passat,Germany,7/2023,3 884 km,197 hp,Automatic,Diesel,4x2,5.5 l/100km,124 g/km,Grey,Black interior,Alcantara interior,Station Wagon,4/5 doors,5.0,38949.0
Renault,Kangoo,France,10/2019,54 650 km,90 hp,Manual,Diesel,4x2,4.7 l/100km,112 g/km,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,2.0,12899.0
Nissan,Qashqai,Germany,1/2024,15 100 km,156 hp,Automatic,Petrol,4x2,,,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,33899.0
BMW,X1,Germany,4/2024,16 441 km,148 hp,Automatic,Diesel,4x2,,,Silver,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,44199.0
Audi,Q2,France,10/2024,10 km,114 hp,Manual,Petrol,4x2,5.2 l/100km,119 g/km,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,25749.0
Ferrari,Roma,Italy,9/2024,70 km,612 hp,Automatic,Petrol,4x2,,,Green,Brown interior,Full leather interior,Cabriolet,2/3 doors,3.0,359299.0
Volkswagen,Polo,Netherlands,1/2024,12 km,94 hp,Automatic,Petrol,4x2,5.6 l/100km,105 g/km,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,35299.0
BMW,X3,Netherlands,8/2022,29 045 km,355 hp,Automatic,Petrol,4x4,,,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,81349.0
Mercedes-Benz,A 35 AMG,Germany,11/2022,14 300 km,302 hp,Automatic,Petrol,4x4,,,Black,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5.0,47849.0
Mercedes-Benz,Sprinter,Belgium,12/2022,47 574 km,168 hp,Manual,Diesel,4x2,,,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,3.0,35399.0
Ford,Ranger,Germany,8/2024,0 km,288 hp,Automatic,Petrol,4x4,,,Blue,Other interior color,Full leather interior,Pick-up,4/5 doors,5.0,73649.0
Škoda,Superb,Germany,12/2020,88 510 km,197 hp,Automatic,Diesel,4x4,5 l/100km,132 g/km,Grey,Black interior,Part leather interior,Station Wagon,4/5 doors,5.0,30899.0
Audi,Q3,Italy,4/2023,22 619 km,148 hp,Automatic,Diesel,4x2,4.7 l/100km,124 g/km,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,40349.0
Dacia,Sandero,Germany,12/2019,26 160 km,89 hp,Manual,Petrol,4x2,5.5 l/100km,125 g/km,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,10849.0
Audi,Q8,Poland,1/2024,15 km,229 hp,Automatic,Diesel,4x4,6.9 l/100km,182 g/km,Black,,Alcantara interior,SUV / offroad,4/5 doors,5.0,97549.0
Volkswagen,Arteon,Germany,5/2021,44 850 km,148 hp,Automatic,Diesel,4x2,4.9 l/100km,109 g/km,Silver,Black interior,Other interior material,Station Wagon,4/5 doors,5.0,27949.0
Mercedes-Benz,E 250,Germany,2/2013,127 830 km,201 hp,Automatic,Petrol,4x2,6.1 l/100km,141 g/km,Black,Black interior,Part leather interior,Station Wagon,4/5 doors,5.0,14799.0
Opel,Grandland X,Italy,6/2020,70 000 km,129 hp,Automatic,Diesel,4x2,4.1 l/100km,99 g/km,Grey,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5.0,20249.0
Jeep,Renegade,Italy,2/2020,95 126 km,138 hp,Automatic,Diesel,4x4,6.3 l/100km,166 g/km,,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,23699.0
Volkswagen,Golf,Italy,12/2020,80 000 km,109 hp,Automatic,Petrol,4x2,5.2 l/100km,98 g/km,White,Other interior color,Other interior material,Hatchback,4/5 doors,5.0,21099.0
Audi,RS4,Germany,9/2022,63 855 km,444 hp,Automatic,Petrol,4x4,9.2 l/100km,208 g/km,Blue,Black interior,Full leather interior,Station Wagon,4/5 doors,5.0,66899.0
DS Automobiles,DS7 Crossback,Spain,11/2020,80 712 km,174 hp,Automatic,Diesel,4x2,4.9 l/100km,128 g/km,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,23249.0
Mercedes-Benz,A 180,Germany,10/2023,17 397 km,114 hp,Automatic,Diesel,4x2,,,Blue,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5.0,34749.0
Mercedes-Benz,GLE 450,Germany,3/2020,137 976 km,362 hp,Automatic,Petrol,4x4,9.1 l/100km,195 g/km,Black,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5.0,52049.0
Kia,Ceed,Germany,8/2023,9 930 km,99 hp,Manual,Petrol,4x2,,,Black,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,22399.0
Opel,Crossland,Germany,2/2023,19 700 km,129 hp,Automatic,Petrol,4x2,5 l/100km,112 g/km,Blue,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,22549.0
Seat,Leon,France,10/2020,124 000 km,114 hp,Manual,Diesel,4x2,4.2 l/100km,109 g/km,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5.0,15399.0
Fiat,Ducato,Italy,6/2020,134 701 km,118 hp,Manual,Diesel,4x2,7.1 l/100km,186 g/km,Beige,Black interior,Other interior material,Cargo VAN,4/5 doors,3.0,13999.0
BMW,230,Germany,8/2024,10 km,241 hp,Automatic,Petrol,4x2,7.1 l/100km,162 g/km,Red,Black interior,Cloth interior,Coupe,2/3 doors,4.0,56949.0
Toyota,Auris,Belgium,8/2017,71 000 km,98 hp,Manual,Petrol,4x2,5.5 l/100km,128 g/km,Blue,Grey interior,Cloth interior,Hatchback,4/5 doors,5.0,11899.0
Opel,Astra,Germany,10/2024,3 000 km,129 hp,Automatic,Petrol,4x2,4.3 l/100km,99 g/km,Black,Other interior color,Cloth interior,Sedans / saloons,4/5 doors,5.0,35049.0
Volkswagen,Caddy,Germany,9/2024,11 km,121 hp,Automatic,Diesel,4x2,4.6 l/100km,122 g/km,Black,Black interior,Cloth interior,Cargo VAN,4/5 doors,2.0,44549.0
Audi,Q5,Spain,4/2021,87 000 km,201 hp,Automatic,Diesel,4x4,5.3 l/100km,140 g/km,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,41799.0
BMW,X3,Austria,5/2018,19 800 km,355 hp,Automatic,Petrol,4x4,8.2 l/100km,188 g/km,Blue,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,44549.0
